date,time,home_team,home_team_number,away_team,away_team_number,goal_team,goal_time,result_home_team,result_away_team,valid_goal,season,day,match_id,real_time_goal
2008/10/19,18:00:00,Club Brugge,3,Cercle,12,Club Brugge,40,1.0,1.0,True,2008,8,910886,18:40:00
2008/10/19,18:00:00,Club Brugge,3,Cercle,12,Club Brugge,74,2.0,1.0,True,2008,8,910886,19:14:00
2008/10/19,18:00:00,Club Brugge,3,Cercle,12,Club Brugge,80,3.0,1.0,True,2008,8,910886,19:20:00
2008/10/19,20:30:00,Zulte Waregem,2159,RSCA,None,Zulte Waregem,21,1.0,0.0,True,2008,8,910887,20:51:00
2008/10/19,20:30:00,Zulte Waregem,2159,RSCA,None,Zulte Waregem,54,2.0,0.0,True,2008,8,910887,21:24:00
2008/10/19,20:30:00,Zulte Waregem,2159,RSCA,None,Zulte Waregem,68,3.0,0.0,True,2008,8,910887,21:38:00
2008/10/19,20:30:00,Zulte Waregem,2159,RSCA,None,Zulte Waregem,90,4.0,0.0,True,2008,8,910887,22:00:00
2008/10/24,20:30:00,KV Kortrijk,19,Mous,376,Mous,32,0.0,1.0,True,2008,9,910900,21:02:00
2008/10/24,20:30:00,KV Kortrijk,19,Mous,376,KV Kortrijk,40,1.0,1.0,True,2008,9,910900,21:10:00
2008/10/24,20:30:00,KV Kortrijk,19,Mous,376,KV Kortrijk,59,1.0,1.0,False,2008,9,910900,21:29:00
2008/10/24,20:30:00,KV Kortrijk,19,Mous,376,Mous,61,1.0,2.0,True,2008,9,910900,21:31:00
2008/10/24,20:30:00,KV Kortrijk,19,Mous,376,KV Kortrijk,82,2.0,2.0,True,2008,9,910900,21:52:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,KVM,15,0.0,1.0,True,2008,9,910894,20:15:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,RSC Anderlecht,16,1.0,1.0,True,2008,9,910894,20:16:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,RSC Anderlecht,30,2.0,1.0,True,2008,9,910894,20:30:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,RSC Anderlecht,34,3.0,1.0,True,2008,9,910894,20:34:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,RSC Anderlecht,37,4.0,1.0,True,2008,9,910894,20:37:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,RSC Anderlecht,56,5.0,1.0,True,2008,9,910894,20:56:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,RSC Anderlecht,80,6.0,1.0,True,2008,9,910894,21:20:00
2008/10/25,20:00:00,RSC Anderlecht,35,KVM,None,RSC Anderlecht,89,7.0,1.0,True,2008,9,910894,21:29:00
2008/10/25,20:00:00,R Charleroi SC,29,LOK,801,LOK,2,0.0,1.0,True,2008,9,910896,20:02:00
2008/10/25,20:00:00,R Charleroi SC,29,LOK,801,R Charleroi SC,35,1.0,1.0,True,2008,9,910896,20:35:00
2008/10/25,20:00:00,Cercle Brugge,12,FCVDEH,None,Cercle Brugge,7,1.0,0.0,True,2008,9,910897,20:07:00
2008/10/25,20:00:00,Cercle Brugge,12,FCVDEH,None,FCVDEH,40,1.0,1.0,True,2008,9,910897,20:40:00
2008/10/25,20:00:00,Cercle Brugge,12,FCVDEH,None,FCVDEH,63,1.0,2.0,True,2008,9,910897,21:03:00
2008/10/25,20:00:00,KSV Roeselare,134,Zulte,622,Zulte,34,0.0,1.0,True,2008,9,910899,20:34:00
2008/10/25,20:00:00,KSV Roeselare,134,Zulte,622,Zulte,46,0.0,2.0,True,2008,9,910899,20:46:00
2008/10/25,20:00:00,KSV Roeselare,134,Zulte,622,Zulte,83,0.0,3.0,True,2008,9,910899,21:23:00
2008/10/25,20:00:00,KVC Westerlo,867,Tubize,482,KVC Westerlo,8,1.0,0.0,True,2008,9,910901,20:08:00
2008/10/25,20:00:00,KVC Westerlo,867,Tubize,482,KVC Westerlo,28,2.0,0.0,True,2008,9,910901,20:28:00
2008/10/25,20:00:00,KVC Westerlo,867,Tubize,482,Tubize,55,2.0,1.0,True,2008,9,910901,20:55:00
2008/10/25,20:00:00,KVC Westerlo,867,Tubize,482,KVC Westerlo,83,3.0,1.0,True,2008,9,910901,21:23:00
2008/10/25,20:00:00,KVC Westerlo,867,Tubize,482,KVC Westerlo,89,4.0,1.0,True,2008,9,910901,21:29:00
2008/10/26,19:00:00,KAA Gent,7,FCB,253,KAA Gent,61,1.0,0.0,True,2008,9,910898,20:01:00
2008/10/26,19:00:00,KAA Gent,7,FCB,253,KAA Gent,64,2.0,0.0,True,2008,9,910898,20:04:00
2008/10/26,19:00:00,KAA Gent,7,FCB,253,KAA Gent,83,3.0,0.0,True,2008,9,910898,20:23:00
2008/10/26,20:30:00,KRC Genk,290,SL,231,KRC Genk,33,3.0,0.0,False,2008,9,913432,21:03:00
2008/10/31,20:30:00,Standard Luik,16,RCSC,None,RCSC,34,0.0,1.0,True,2008,10,913433,21:04:00
2008/10/31,20:30:00,Standard Luik,16,RCSC,None,Standard Luik,42,1.0,1.0,True,2008,10,913433,21:12:00
2008/10/31,20:30:00,Standard Luik,16,RCSC,None,RCSC,88,1.0,2.0,True,2008,10,913433,21:58:00
2008/11/01,21:00:00,Club Brugge,3,KVK,100,KVK,11,0.0,1.0,True,2008,10,910902,21:11:00
2008/11/01,21:00:00,Club Brugge,3,KVK,100,Club Brugge,24,1.0,1.0,True,2008,10,910902,21:24:00
2008/11/01,21:00:00,Club Brugge,3,KVK,100,Club Brugge,33,2.0,1.0,True,2008,10,910902,21:33:00
2008/11/01,21:00:00,Club Brugge,3,KVK,100,KVK,47,2.0,1.0,False,2008,10,910902,21:47:00
2008/11/01,21:00:00,Club Brugge,3,KVK,100,Club Brugge,60,3.0,1.0,True,2008,10,910902,22:00:00
2008/11/01,21:00:00,Club Brugge,3,KVK,100,Club Brugge,81,4.0,1.0,True,2008,10,910902,22:21:00
2008/11/01,21:00:00,FCV Dender EH,1611,KVCWes,None,KVCWes,13,0.0,1.0,True,2008,10,910905,21:13:00
2008/11/01,21:00:00,FCV Dender EH,1611,KVCWes,None,FCV Dender EH,56,1.0,1.0,True,2008,10,910905,21:56:00
2008/11/01,21:00:00,FCV Dender EH,1611,KVCWes,None,FCV Dender EH,61,2.0,1.0,True,2008,10,910905,22:01:00
2008/11/01,21:00:00,FCV Dender EH,1611,KVCWes,None,KVCWes,74,2.0,2.0,True,2008,10,910905,22:14:00
2008/11/01,21:00:00,KV Mechelen,25,KSVRoe,None,KV Mechelen,47,1.0,0.0,True,2008,10,910906,21:47:00
2008/11/01,21:00:00,KV Mechelen,25,KSVRoe,None,KSVRoe,48,1.0,1.0,True,2008,10,910906,21:48:00
2008/11/01,21:00:00,KV Mechelen,25,KSVRoe,None,KSVRoe,56,1.0,2.0,True,2008,10,910906,21:56:00
2008/11/01,21:00:00,Exc. Mouscron,None,Cercle,12,Cercle,52,0.0,1.0,True,2008,10,910907,21:52:00
2008/11/01,21:00:00,AFC Tubize,2247,Genk,290,Genk,13,0.0,0.0,True,2008,10,910908,21:13:00
2008/11/01,21:00:00,AFC Tubize,2247,Genk,290,Genk,56,0.0,2.0,True,2008,10,910908,21:56:00
2008/11/01,21:00:00,AFC Tubize,2247,Genk,290,Genk,73,0.0,3.0,True,2008,10,910908,22:13:00
2008/11/01,21:00:00,AFC Tubize,2247,Genk,290,AFC Tubize,82,1.0,3.0,True,2008,10,910908,22:22:00
2008/11/02,19:00:00,Zulte Waregem,2159,Gent,7,Gent,51,0.0,1.0,True,2008,10,910903,19:51:00
2008/11/02,19:00:00,Zulte Waregem,2159,Gent,7,Gent,63,0.0,2.0,True,2008,10,910903,20:03:00
2008/11/02,21:30:00,Germ. Beerschot,155,RSCA,None,Germ. Beerschot,12,1.0,0.0,True,2008,10,910909,21:42:00
2008/11/02,21:30:00,Germ. Beerschot,155,RSCA,None,RSCA,63,1.0,1.0,True,2008,10,910909,22:33:00
2008/11/02,21:30:00,Germ. Beerschot,155,RSCA,None,RSCA,67,1.0,2.0,True,2008,10,910909,22:37:00
2008/11/02,21:30:00,Germ. Beerschot,155,RSCA,None,RSCA,71,1.0,3.0,True,2008,10,910909,22:41:00
2008/11/02,21:30:00,Germ. Beerschot,155,RSCA,None,RSCA,90,1.0,3.0,False,2008,10,910909,23:00:00
2008/11/07,21:30:00,Cercle Brugge,12,Zulte,622,Cercle Brugge,49,1.0,0.0,True,2008,11,910913,22:19:00
2008/11/07,21:30:00,Cercle Brugge,12,Zulte,622,Cercle Brugge,91,2.0,0.0,True,2008,11,910913,23:01:00
2008/11/08,21:00:00,RSC Anderlecht,35,LOK,801,LOK,24,0.0,1.0,True,2008,11,910910,21:24:00
2008/11/08,21:00:00,RSC Anderlecht,35,LOK,801,LOK,32,0.0,2.0,True,2008,11,910910,21:32:00
2008/11/08,21:00:00,RSC Anderlecht,35,LOK,801,LOK,53,0.0,3.0,True,2008,11,910910,21:53:00
2008/11/08,21:00:00,RSC Anderlecht,35,LOK,801,RSC Anderlecht,65,1.0,3.0,True,2008,11,910910,22:05:00
2008/11/08,21:00:00,RSC Anderlecht,35,LOK,801,RSC Anderlecht,73,2.0,3.0,True,2008,11,910910,22:13:00
2008/11/08,21:00:00,KAA Gent,7,FCVDEH,None,KAA Gent,30,1.0,0.0,True,2008,11,910914,21:30:00
2008/11/08,21:00:00,KAA Gent,7,FCVDEH,None,FCVDEH,59,1.0,1.0,True,2008,11,910914,21:59:00
2008/11/08,21:00:00,KSV Roeselare,134,Tubize,482,Tubize,16,0.0,1.0,True,2008,11,910915,21:16:00
2008/11/08,21:00:00,KSV Roeselare,134,Tubize,482,KSV Roeselare,27,1.0,1.0,True,2008,11,910915,21:27:00
2008/11/08,21:00:00,KSV Roeselare,134,Tubize,482,Tubize,65,1.0,2.0,True,2008,11,910915,22:05:00
2008/11/08,21:00:00,KVC Westerlo,867,Genk,290,KVC Westerlo,69,1.0,0.0,True,2008,11,910917,22:09:00
2008/11/09,19:00:00,R Charleroi SC,29,FCB,253,R Charleroi SC,51,1.0,0.0,True,2008,11,910912,19:51:00
2008/11/09,19:00:00,R Charleroi SC,29,FCB,253,FCB,69,1.0,1.0,True,2008,11,910912,20:09:00
2008/11/09,19:00:00,R Charleroi SC,29,FCB,253,FCB,72,1.0,2.0,True,2008,11,910912,20:12:00
2008/11/09,19:00:00,R Charleroi SC,29,FCB,253,R Charleroi SC,94,2.0,2.0,True,2008,11,910912,20:34:00
2008/11/09,20:30:00,Germ. Beerschot,155,SL,231,Germ. Beerschot,11,1.0,0.0,True,2008,11,913434,20:41:00
2008/11/09,20:30:00,Germ. Beerschot,155,SL,231,SL,32,1.0,1.0,True,2008,11,913434,21:02:00
2008/11/09,20:30:00,Germ. Beerschot,155,SL,231,SL,56,1.0,2.0,True,2008,11,913434,21:26:00
2008/11/09,20:30:00,Germ. Beerschot,155,SL,231,SL,84,1.0,3.0,True,2008,11,913434,21:54:00
2008/11/14,21:30:00,KVC Westerlo,867,Gent,7,Gent,8,0.0,1.0,True,2008,12,910925,21:38:00
2008/11/14,21:30:00,KVC Westerlo,867,Gent,7,KVC Westerlo,32,1.0,1.0,True,2008,12,910925,22:02:00
2008/11/14,21:30:00,KVC Westerlo,867,Gent,7,KVC Westerlo,40,2.0,1.0,True,2008,12,910925,22:10:00
2008/11/14,21:30:00,KVC Westerlo,867,Gent,7,Gent,44,2.0,1.0,False,2008,12,910925,22:14:00
2008/11/14,21:30:00,KVC Westerlo,867,Gent,7,Gent,72,2.0,2.0,True,2008,12,910925,22:42:00
2008/11/14,21:30:00,KVC Westerlo,867,Gent,7,KVC Westerlo,87,3.0,2.0,True,2008,12,910925,22:57:00
2008/11/15,21:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,24,1.0,0.0,True,2008,12,910923,21:24:00
2008/11/15,21:00:00,Exc. Mouscron,None,RCSC,None,Exc. Mouscron,27,2.0,0.0,True,2008,12,910923,21:27:00
2008/11/15,21:00:00,Exc. Mouscron,None,RCSC,None,RCSC,56,2.0,1.0,True,2008,12,910923,21:56:00
2008/11/15,21:00:00,AFC Tubize,2247,Cercle,12,AFC Tubize,5,1.0,0.0,True,2008,12,910924,21:05:00
2008/11/15,21:00:00,AFC Tubize,2247,Cercle,12,Cercle,44,1.0,0.0,False,2008,12,910924,21:44:00
2008/11/15,21:00:00,AFC Tubize,2247,Cercle,12,AFC Tubize,55,2.0,0.0,True,2008,12,910924,21:55:00
2008/11/15,21:00:00,AFC Tubize,2247,Cercle,12,AFC Tubize,93,3.0,0.0,True,2008,12,910924,22:33:00
2008/11/15,21:00:00,KRC Genk,290,KSVRoe,None,KSVRoe,66,0.0,1.0,True,2008,12,910919,22:06:00
2008/11/15,21:00:00,KRC Genk,290,KSVRoe,None,KRC Genk,71,1.0,1.0,True,2008,12,910919,22:11:00
2008/11/15,21:00:00,Zulte Waregem,2159,GBA,None,GBA,28,0.0,1.0,True,2008,12,910920,21:28:00
2008/11/15,21:00:00,Zulte Waregem,2159,GBA,None,GBA,30,0.0,2.0,True,2008,12,910920,21:30:00
2008/11/15,21:00:00,Zulte Waregem,2159,GBA,None,Zulte Waregem,74,1.0,2.0,True,2008,12,910920,22:14:00
2008/11/15,21:00:00,Zulte Waregem,2159,GBA,None,Zulte Waregem,89,2.0,2.0,True,2008,12,910920,22:29:00
2008/11/15,21:00:00,FCV Dender EH,1611,KVK,100,FCV Dender EH,72,1.0,0.0,True,2008,12,910921,22:12:00
2008/11/16,14:00:00,Club Brugge,3,RSCA,None,Club Brugge,4,1.0,0.0,True,2008,12,910918,14:04:00
2008/11/16,14:00:00,Club Brugge,3,RSCA,None,RSCA,49,1.0,1.0,True,2008,12,910918,14:49:00
2008/11/16,14:00:00,Club Brugge,3,RSCA,None,RSCA,78,1.0,1.0,False,2008,12,910918,15:18:00
2008/11/16,18:00:00,KSC Lokeren,201,SL,231,KSC Lokeren,72,1.0,0.0,True,2008,12,913435,19:12:00
2008/11/16,18:00:00,KSC Lokeren,201,SL,231,SL,74,1.0,1.0,True,2008,12,913435,19:14:00
2008/11/22,18:00:00,RAEC Mons,44,FCB,253,RAEC Mons,22,1.0,0.0,True,2008,13,910927,18:22:00
2008/11/22,18:00:00,RAEC Mons,44,FCB,253,FCB,65,1.0,1.0,True,2008,13,910927,19:05:00
2008/11/22,18:00:00,RAEC Mons,44,FCB,253,FCB,86,1.0,2.0,True,2008,13,910927,19:26:00
2008/11/22,20:00:00,RSC Anderlecht,35,KVCWes,None,RSC Anderlecht,13,1.0,0.0,True,2008,13,910926,20:13:00
2008/11/22,20:00:00,RSC Anderlecht,35,KVCWes,None,RSC Anderlecht,89,2.0,0.0,True,2008,13,910926,21:29:00
2008/11/22,20:00:00,R Charleroi SC,29,Tubize,482,Tubize,22,0.0,1.0,True,2008,13,910928,20:22:00
2008/11/22,20:00:00,R Charleroi SC,29,Tubize,482,Tubize,42,0.0,2.0,True,2008,13,910928,20:42:00
2008/11/22,20:00:00,R Charleroi SC,29,Tubize,482,R Charleroi SC,49,1.0,2.0,True,2008,13,910928,20:49:00
2008/11/22,20:00:00,R Charleroi SC,29,Tubize,482,R Charleroi SC,52,2.0,2.0,True,2008,13,910928,20:52:00
2008/11/22,20:00:00,R Charleroi SC,29,Tubize,482,R Charleroi SC,57,3.0,2.0,True,2008,13,910928,20:57:00
2008/11/22,20:00:00,Cercle Brugge,12,KVM,None,Cercle Brugge,9,1.0,0.0,True,2008,13,910929,20:09:00
2008/11/22,20:00:00,Cercle Brugge,12,KVM,None,KVM,19,1.0,1.0,True,2008,13,910929,20:19:00
2008/11/22,20:00:00,Cercle Brugge,12,KVM,None,Cercle Brugge,59,2.0,1.0,True,2008,13,910929,20:59:00
2008/11/22,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,2,1.0,0.0,True,2008,13,910931,20:02:00
2008/11/22,20:00:00,KSV Roeselare,134,FCVDEH,None,FCVDEH,13,1.0,1.0,True,2008,13,910931,20:13:00
2008/11/22,20:00:00,KSV Roeselare,134,FCVDEH,None,FCVDEH,54,1.0,2.0,True,2008,13,910931,20:54:00
2008/11/22,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,88,2.0,2.0,True,2008,13,910931,21:28:00
2008/11/22,20:00:00,Germ. Beerschot,155,LOK,801,LOK,64,0.0,1.0,True,2008,13,910933,21:04:00
2008/11/22,20:00:00,Germ. Beerschot,155,LOK,801,LOK,69,0.0,2.0,True,2008,13,910933,21:09:00
2008/11/22,20:00:00,Standard Luik,16,Mous,376,Mous,13,0.0,2.0,False,2008,13,913436,20:13:00
2008/11/22,20:00:00,Standard Luik,16,Mous,376,Standard Luik,24,1.0,0.0,True,2008,13,913436,20:24:00
2008/11/22,20:00:00,Standard Luik,16,Mous,376,Standard Luik,57,2.0,0.0,True,2008,13,913436,20:57:00
2008/11/22,20:00:00,Standard Luik,16,Mous,376,Mous,61,2.0,1.0,True,2008,13,913436,21:01:00
2008/11/22,20:00:00,Standard Luik,16,Mous,376,Standard Luik,73,3.0,1.0,True,2008,13,913436,21:13:00
2008/11/22,20:00:00,Standard Luik,16,Mous,376,Mous,78,3.0,1.0,False,2008,13,913436,21:18:00
2008/11/23,20:30:00,KAA Gent,7,Genk,290,Genk,0,0.0,3.0,True,2008,13,910930,20:30:00
2008/11/23,20:30:00,KAA Gent,7,Genk,290,Genk,0,0.0,3.0,True,2008,13,910930,20:30:00
2008/11/23,20:30:00,KAA Gent,7,Genk,290,Genk,0,0.0,3.0,True,2008,13,910930,20:30:00
2008/11/23,20:30:00,KAA Gent,7,Genk,290,Genk,0,0.0,3.0,False,2008,13,910930,20:30:00
2008/11/23,20:30:00,KAA Gent,7,Genk,290,KAA Gent,57,1.0,3.0,True,2008,13,910930,21:27:00
2008/11/23,20:30:00,KAA Gent,7,Genk,290,KAA Gent,73,2.0,3.0,True,2008,13,910930,21:43:00
2008/12/16,20:30:00,KV Kortrijk,19,Zulte,622,KV Kortrijk,36,1.0,0.0,True,2008,13,910932,21:06:00
2008/12/16,20:30:00,KV Kortrijk,19,Zulte,622,Zulte,89,1.0,0.0,False,2008,13,910932,21:59:00
2008/11/28,20:30:00,FCV Dender EH,1611,RSCA,None,RSCA,3,0.0,1.0,True,2008,14,910938,20:33:00
2008/11/28,20:30:00,FCV Dender EH,1611,RSCA,None,RSCA,51,0.0,2.0,True,2008,14,910938,21:21:00
2008/11/29,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,19,1.0,0.0,True,2008,14,910935,20:19:00
2008/11/29,20:00:00,KRC Genk,290,Cercle,12,Cercle,38,1.0,1.0,True,2008,14,910935,20:38:00
2008/11/29,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,44,2.0,1.0,True,2008,14,910935,20:44:00
2008/11/29,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,55,3.0,1.0,True,2008,14,910935,20:55:00
2008/11/29,20:00:00,KRC Genk,290,Cercle,12,Cercle,64,3.0,2.0,True,2008,14,910935,21:04:00
2008/11/29,20:00:00,Zulte Waregem,2159,RCSC,None,Zulte Waregem,14,1.0,0.0,True,2008,14,910936,20:14:00
2008/11/29,20:00:00,Zulte Waregem,2159,RCSC,None,RCSC,19,1.0,1.0,True,2008,14,910936,20:19:00
2008/11/29,20:00:00,Zulte Waregem,2159,RCSC,None,Zulte Waregem,29,2.0,1.0,True,2008,14,910936,20:29:00
2008/11/29,20:00:00,Zulte Waregem,2159,RCSC,None,Zulte Waregem,41,3.0,1.0,True,2008,14,910936,20:41:00
2008/11/29,20:00:00,Zulte Waregem,2159,RCSC,None,Zulte Waregem,68,4.0,1.0,True,2008,14,910936,21:08:00
2008/11/29,20:00:00,Zulte Waregem,2159,RCSC,None,RCSC,76,4.0,2.0,True,2008,14,910936,21:16:00
2008/11/29,20:00:00,KAA Gent,7,KSVRoe,None,KAA Gent,25,1.0,0.0,True,2008,14,910937,20:25:00
2008/11/29,20:00:00,KAA Gent,7,KSVRoe,None,KAA Gent,40,2.0,0.0,True,2008,14,910937,20:40:00
2008/11/29,20:00:00,KAA Gent,7,KSVRoe,None,KAA Gent,68,3.0,0.0,True,2008,14,910937,21:08:00
2008/11/29,20:00:00,KAA Gent,7,KSVRoe,None,KAA Gent,90,4.0,0.0,True,2008,14,910937,21:30:00
2008/11/29,20:00:00,Exc. Mouscron,None,LOK,801,Exc. Mouscron,9,1.0,0.0,True,2008,14,910939,20:09:00
2008/11/29,20:00:00,Exc. Mouscron,None,LOK,801,Exc. Mouscron,80,2.0,0.0,True,2008,14,910939,21:20:00
2008/11/29,20:00:00,AFC Tubize,2247,KVK,100,AFC Tubize,16,1.0,0.0,True,2008,14,910940,20:16:00
2008/11/29,20:00:00,AFC Tubize,2247,KVK,100,KVK,27,1.0,1.0,True,2008,14,910940,20:27:00
2008/11/29,20:00:00,AFC Tubize,2247,KVK,100,AFC Tubize,60,2.0,1.0,True,2008,14,910940,21:00:00
2008/11/29,20:00:00,AFC Tubize,2247,KVK,100,KVK,64,2.0,2.0,True,2008,14,910940,21:04:00
2008/11/29,20:00:00,AFC Tubize,2247,KVK,100,AFC Tubize,65,3.0,2.0,True,2008,14,910940,21:05:00
2008/11/29,20:00:00,AFC Tubize,2247,KVK,100,KVK,72,3.0,3.0,True,2008,14,910940,21:12:00
2008/11/29,20:00:00,KVC Westerlo,867,RAEC M,44,KVC Westerlo,42,1.0,0.0,True,2008,14,910941,20:42:00
2008/11/29,20:00:00,KVC Westerlo,867,RAEC M,44,KVC Westerlo,67,2.0,0.0,True,2008,14,910941,21:07:00
2008/11/29,20:00:00,KVC Westerlo,867,RAEC M,44,RAEC M,70,2.0,1.0,True,2008,14,910941,21:10:00
2008/11/30,18:00:00,KV Mechelen,25,SL,231,SL,91,2.0,1.0,False,2008,14,913437,19:31:00
2008/11/30,20:30:00,Club Brugge,3,GBA,None,Club Brugge,21,1.0,0.0,True,2008,14,910934,20:51:00
2008/11/30,20:30:00,Club Brugge,3,GBA,None,Club Brugge,48,2.0,0.0,True,2008,14,910934,21:18:00
2008/11/30,20:30:00,Club Brugge,3,GBA,None,Club Brugge,72,3.0,0.0,True,2008,14,910934,21:42:00
2008/12/05,20:30:00,Cercle Brugge,12,Gent,7,Cercle Brugge,66,1.0,0.0,True,2008,15,910945,21:36:00
2008/12/05,20:30:00,Cercle Brugge,12,Gent,7,Cercle Brugge,71,2.0,0.0,True,2008,15,910945,21:41:00
2008/12/05,20:30:00,Cercle Brugge,12,Gent,7,Gent,85,2.0,1.0,True,2008,15,910945,21:55:00
2008/12/05,20:30:00,Cercle Brugge,12,Gent,7,Cercle Brugge,87,3.0,1.0,True,2008,15,910945,21:57:00
2008/12/06,20:00:00,RSC Anderlecht,35,Tubize,482,RSC Anderlecht,20,1.0,0.0,True,2008,15,910942,20:20:00
2008/12/06,20:00:00,RSC Anderlecht,35,Tubize,482,RSC Anderlecht,24,2.0,0.0,True,2008,15,910942,20:24:00
2008/12/06,20:00:00,RSC Anderlecht,35,Tubize,482,RSC Anderlecht,28,3.0,0.0,True,2008,15,910942,20:28:00
2008/12/06,20:00:00,RSC Anderlecht,35,Tubize,482,RSC Anderlecht,44,3.0,0.0,False,2008,15,910942,20:44:00
2008/12/06,20:00:00,RSC Anderlecht,35,Tubize,482,RSC Anderlecht,50,4.0,0.0,True,2008,15,910942,20:50:00
2008/12/06,20:00:00,RSC Anderlecht,35,Tubize,482,Tubize,54,4.0,1.0,True,2008,15,910942,20:54:00
2008/12/06,20:00:00,RSC Anderlecht,35,Tubize,482,RSC Anderlecht,55,5.0,1.0,True,2008,15,910942,20:55:00
2008/12/06,20:00:00,RAEC Mons,44,FCVDEH,None,RAEC Mons,13,1.0,0.0,True,2008,15,910943,20:13:00
2008/12/06,20:00:00,RAEC Mons,44,FCVDEH,None,FCVDEH,14,1.0,1.0,True,2008,15,910943,20:14:00
2008/12/06,20:00:00,RAEC Mons,44,FCVDEH,None,RAEC Mons,28,2.0,1.0,True,2008,15,910943,20:28:00
2008/12/06,20:00:00,RAEC Mons,44,FCVDEH,None,RAEC Mons,52,3.0,1.0,True,2008,15,910943,20:52:00
2008/12/06,20:00:00,RAEC Mons,44,FCVDEH,None,RAEC Mons,62,4.0,1.0,True,2008,15,910943,21:02:00
2008/12/06,20:00:00,RAEC Mons,44,FCVDEH,None,RAEC Mons,84,5.0,1.0,True,2008,15,910943,21:24:00
2008/12/06,20:00:00,RAEC Mons,44,FCVDEH,None,FCVDEH,85,5.0,2.0,True,2008,15,910943,21:25:00
2008/12/06,20:00:00,R Charleroi SC,29,KVM,None,R Charleroi SC,21,1.0,0.0,True,2008,15,910944,20:21:00
2008/12/06,20:00:00,R Charleroi SC,29,KVM,None,KVM,36,1.0,1.0,True,2008,15,910944,20:36:00
2008/12/06,20:00:00,R Charleroi SC,29,KVM,None,KVM,75,1.0,2.0,True,2008,15,910944,21:15:00
2008/12/06,20:00:00,KSV Roeselare,134,KVCWes,None,KSV Roeselare,82,1.0,0.0,True,2008,15,910947,21:22:00
2008/12/06,20:00:00,KSV Roeselare,134,KVCWes,None,KVCWes,90,1.0,0.0,False,2008,15,910947,21:30:00
2008/12/06,20:00:00,Germ. Beerschot,155,Mous,376,Germ. Beerschot,16,1.0,0.0,True,2008,15,910949,20:16:00
2008/12/06,20:00:00,Germ. Beerschot,155,Mous,376,Germ. Beerschot,49,2.0,0.0,True,2008,15,910949,20:49:00
2008/12/06,20:00:00,Germ. Beerschot,155,Mous,376,Germ. Beerschot,72,3.0,0.0,True,2008,15,910949,21:12:00
2008/12/06,20:00:00,Standard Luik,16,Zulte,622,Standard Luik,45,1.0,0.0,True,2008,15,913438,20:45:00
2008/12/06,20:00:00,Standard Luik,16,Zulte,622,Zulte,62,1.0,1.0,True,2008,15,913438,21:02:00
2008/12/06,20:00:00,Standard Luik,16,Zulte,622,Zulte,92,1.0,2.0,True,2008,15,913438,21:32:00
2008/12/07,18:00:00,KV Kortrijk,19,Genk,290,Genk,0,0.0,1.0,True,2008,15,910948,18:00:00
2008/12/07,18:00:00,KV Kortrijk,19,Genk,290,KV Kortrijk,58,1.0,1.0,True,2008,15,910948,18:58:00
2008/12/07,18:00:00,KV Kortrijk,19,Genk,290,KV Kortrijk,78,2.0,1.0,True,2008,15,910948,19:18:00
2008/12/07,18:00:00,KV Kortrijk,19,Genk,290,KV Kortrijk,80,3.0,1.0,True,2008,15,910948,19:20:00
2008/12/07,20:30:00,KSC Lokeren,201,FCB,253,KSC Lokeren,19,1.0,0.0,True,2008,15,910946,20:49:00
2008/12/07,20:30:00,KSC Lokeren,201,FCB,253,KSC Lokeren,78,2.0,0.0,True,2008,15,910946,21:48:00
2008/12/12,20:30:00,KV Mechelen,25,GBA,None,KV Mechelen,47,1.0,0.0,True,2008,16,910954,21:17:00
2008/12/12,20:30:00,KV Mechelen,25,GBA,None,GBA,51,1.0,1.0,True,2008,16,910954,21:21:00
2008/12/12,20:30:00,KV Mechelen,25,GBA,None,KV Mechelen,57,2.0,1.0,True,2008,16,910954,21:27:00
2008/12/12,20:30:00,KV Mechelen,25,GBA,None,KV Mechelen,86,2.0,1.0,False,2008,16,910954,21:56:00
2008/12/13,20:00:00,AFC Tubize,2247,RAEC M,44,RAEC M,24,2.0,1.0,False,2008,16,910956,20:24:00
2008/12/13,20:00:00,AFC Tubize,2247,RAEC M,44,AFC Tubize,24,2.0,1.0,False,2008,16,910956,20:24:00
2008/12/13,20:00:00,AFC Tubize,2247,RAEC M,44,AFC Tubize,63,1.0,0.0,True,2008,16,910956,21:03:00
2008/12/13,20:00:00,AFC Tubize,2247,RAEC M,44,RAEC M,66,1.0,1.0,True,2008,16,910956,21:06:00
