seizoen,dag,datum,tijd,id_match,thuisploeg_stamnummer,thuisploeg,uitploeg,uitploeg_stamnummer,goal_,goal_team_naam,goal_team_stamnummer,stand_thuis,stand_uit,valid_goal
1965,1,1965/09/04,20:00:00,4009403,16,Standard Luik,RAFC,2449,9',Standard Luik,Standard Luik,1,0,True
1965,1,1965/09/04,20:00:00,4009403,16,Standard Luik,RAFC,2449,37',RAFC,RAFC,1,1,True
1965,1,1965/09/04,20:00:00,4009403,16,Standard Luik,RAFC,2449,82',RAFC,RAFC,1,2,True
1965,1,1965/09/04,20:00:00,4009403,16,Standard Luik,RAFC,2449,88',Standard Luik,Standard Luik,2,2,True
1965,1,1965/09/05,14:00:00,4009406,4079,Lierse SK,BerchS,,30',Lierse SK,Lierse SK,1,0,True
1965,1,1965/09/05,14:00:00,4009406,4079,Lierse SK,BerchS,,55',BerchS,BerchS,1,1,True
1965,1,1965/09/05,14:00:00,4009406,4079,Lierse SK,BerchS,,80',Lierse SK,Lierse SK,2,1,True
1965,1,1965/09/05,15:00:00,4009407,16,RFC Luik,KBFC,,9',RFC Luik,RFC Luik,1,0,True
1965,1,1965/09/05,15:00:00,4009407,16,RFC Luik,KBFC,,31',RFC Luik,RFC Luik,2,0,True
1965,1,1965/09/05,15:00:00,4009407,16,RFC Luik,KBFC,,43',RFC Luik,RFC Luik,3,0,True
1965,1,1965/09/05,15:00:00,4009407,16,RFC Luik,KBFC,,50',RFC Luik,RFC Luik,4,0,True
1965,1,1965/09/05,15:00:00,4009407,16,RFC Luik,KBFC,,87',RFC Luik,RFC Luik,5,0,True
1965,1,1965/09/05,15:00:00,4009408,12,Cercle Brugge,STVV,373,12',STVV,STVV,0,1,True
1965,1,1965/09/05,15:00:00,4009410,7,ARA Gent,Royal,1,47',Royal,Royal,0,1,True
1965,1,1965/09/05,15:00:00,4009410,7,ARA Gent,Royal,1,77',ARA Gent,ARA Gent,1,1,True
1965,1,1965/09/05,15:00:00,4009410,7,ARA Gent,Royal,1,88',ARA Gent,ARA Gent,2,1,True
1964,1,1964/09/04,19:30:00,4009163,35,RSC Anderlecht,RAFC,2449,11',RSC Anderlecht,RSC Anderlecht,1,0,True
1964,1,1964/09/04,19:30:00,4009163,35,RSC Anderlecht,RAFC,2449,30',RSC Anderlecht,RSC Anderlecht,2,0,True
1964,1,1964/09/04,19:30:00,4009163,35,RSC Anderlecht,RAFC,2449,47',RSC Anderlecht,RSC Anderlecht,3,0,True
1964,1,1964/09/04,19:30:00,4009163,35,RSC Anderlecht,RAFC,2449,58',RSC Anderlecht,RSC Anderlecht,4,0,True
1964,1,1964/09/04,19:30:00,4009163,35,RSC Anderlecht,RAFC,2449,60',RSC Anderlecht,RSC Anderlecht,5,0,True
1964,1,1964/09/04,19:30:00,4009163,35,RSC Anderlecht,RAFC,2449,85',RSC Anderlecht,RSC Anderlecht,6,0,True
1964,1,1964/09/05,17:00:00,4009164,28,Berchem Sport,Diest,41,79',Berchem Sport,Berchem Sport,1,0,True
1964,1,1964/09/05,20:00:00,4009165,7,ARA Gent,RFCL,,3',RFCL,RFCL,0,1,True
1964,1,1964/09/05,20:00:00,4009165,7,ARA Gent,RFCL,,16',ARA Gent,ARA Gent,1,1,True
1964,1,1964/09/05,20:00:00,4009165,7,ARA Gent,RFCL,,17',RFCL,RFCL,1,2,True
1964,1,1964/09/05,20:00:00,4009165,7,ARA Gent,RFCL,,27',RFCL,RFCL,1,3,True
1964,1,1964/09/05,20:00:00,4009165,7,ARA Gent,RFCL,,38',ARA Gent,ARA Gent,2,3,True
1964,1,1964/09/05,20:00:00,4009165,7,ARA Gent,RFCL,,78',ARA Gent,ARA Gent,3,3,True
1964,1,1964/09/06,15:00:00,4009166,16,Standard Luik,Cercle,12,22',Standard Luik,Standard Luik,1,0,True
1964,1,1964/09/06,15:00:00,4009166,16,Standard Luik,Cercle,12,67',Cercle,Cercle,1,1,True
1964,1,1964/09/06,15:00:00,4009166,16,Standard Luik,Cercle,12,67',Standard Luik,Standard Luik,2,1,True
1964,1,1964/09/06,15:00:00,4009166,16,Standard Luik,Cercle,12,72',Standard Luik,Standard Luik,3,1,True
1964,1,1964/09/06,15:00:00,4009167,322,St-Truidense VV,Beers.,13,22',Beers.,Beers.,0,1,True
1964,1,1964/09/06,15:00:00,4009168,396,Beringen FC,RFC Ti,4,11',RFC Ti,RFC Ti,0,1,True
1964,1,1964/09/06,15:00:00,4009168,396,Beringen FC,RFC Ti,4,20',Beringen FC,Beringen FC,1,1,True
1964,1,1964/09/06,15:00:00,4009168,396,Beringen FC,RFC Ti,4,70',Beringen FC,Beringen FC,2,1,True
1964,1,1964/09/06,15:00:00,4009168,396,Beringen FC,RFC Ti,4,72',Beringen FC,Beringen FC,3,1,True
1964,1,1964/09/06,15:00:00,4009169,3,Club Brugge,DAR,2,10',Club Brugge,Club Brugge,1,0,True
1964,1,1964/09/06,15:00:00,4009169,3,Club Brugge,DAR,2,13',Club Brugge,Club Brugge,2,0,True
1964,1,1964/09/06,15:00:00,4009169,3,Club Brugge,DAR,2,44',Club Brugge,Club Brugge,3,0,True
1964,1,1964/09/06,15:00:00,4009169,3,Club Brugge,DAR,2,49',Club Brugge,Club Brugge,4,0,True
1964,1,1964/09/06,15:00:00,4009169,3,Club Brugge,DAR,2,58',Club Brugge,Club Brugge,5,0,True
1964,1,1964/09/06,15:00:00,4009169,3,Club Brugge,DAR,2,61',Club Brugge,Club Brugge,6,0,True
1964,1,1964/09/06,15:00:00,4009170,9,Union SG,Lierse,30,12',Union SG,Union SG,1,0,True
1964,1,1964/09/06,15:00:00,4009170,9,Union SG,Lierse,30,34',Lierse,Lierse,1,1,True
1964,1,1964/09/06,15:00:00,4009170,9,Union SG,Lierse,30,56',Lierse,Lierse,1,2,True
1963,1,1963/09/07,20:00:00,4008923,1,Antwerp FC,KVM,25,8',Antwerp FC,Antwerp FC,1,0,True
1963,1,1963/09/07,20:00:00,4008923,1,Antwerp FC,KVM,25,68',Antwerp FC,Antwerp FC,2,0,True
1963,1,1963/09/07,20:00:00,4008923,1,Antwerp FC,KVM,25,84',KVM,KVM,2,1,True
1963,1,1963/09/07,20:00:00,4008924,7,ARA Gent,DAR,2,19',ARA Gent,ARA Gent,1,0,True
1963,1,1963/09/07,20:00:00,4008924,7,ARA Gent,DAR,2,23',ARA Gent,ARA Gent,2,0,True
1963,1,1963/09/08,15:00:00,4008927,1483,Beerschot AC,Lierse,30,47',Beerschot AC,Beerschot AC,1,0,True
1963,1,1963/09/08,15:00:00,4008928,396,Beringen FC,RFCL,,23',Beringen FC,Beringen FC,1,0,True
1963,1,1963/09/08,15:00:00,4008928,396,Beringen FC,RFCL,,26',RFCL,RFCL,1,1,True
1963,1,1963/09/08,15:00:00,4008928,396,Beringen FC,RFCL,,29',Beringen FC,Beringen FC,2,1,True
1963,1,1963/09/08,15:00:00,4008928,396,Beringen FC,RFCL,,70',RFCL,RFCL,2,2,True
1963,1,1963/09/08,15:00:00,4008928,396,Beringen FC,RFCL,,87',RFCL,RFCL,2,2,False
1963,1,1963/09/08,15:00:00,4008929,12,Cercle Brugge,KFC Tu,148,9',Cercle Brugge,Cercle Brugge,1,0,True
1963,1,1963/09/08,15:00:00,4008929,12,Cercle Brugge,KFC Tu,148,13',KFC Tu,KFC Tu,1,1,True
1963,1,1963/09/08,15:00:00,4008930,322,St-Truidense VV,FCB,253,62',St-Truidense VV,St-Truidense VV,1,0,True
1963,1,1963/09/08,15:00:00,4008930,322,St-Truidense VV,FCB,253,87',FCB,FCB,1,1,True
1963,1,1963/09/08,15:00:00,4008925,16,Standard Luik,Diest,41,5',Diest,Diest,0,1,True
1963,1,1963/09/08,15:00:00,4008925,16,Standard Luik,Diest,41,21',Standard Luik,Standard Luik,1,1,True
1963,1,1963/09/08,15:00:00,4008925,16,Standard Luik,Diest,41,25',Standard Luik,Standard Luik,2,1,True
1963,1,1963/09/08,15:00:00,4008926,35,RSC Anderlecht,BerchS,,15',RSC Anderlecht,RSC Anderlecht,1,0,True
1963,1,1963/09/08,15:00:00,4008926,35,RSC Anderlecht,BerchS,,37',RSC Anderlecht,RSC Anderlecht,2,0,True
1962,1,1962/09/01,19:30:00,4008683,35,RSC Anderlecht,Diest,41,48',RSC Anderlecht,RSC Anderlecht,1,0,True
1962,1,1962/09/01,19:30:00,4008683,35,RSC Anderlecht,Diest,41,51',RSC Anderlecht,RSC Anderlecht,2,0,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,9',Antwerp FC,Antwerp FC,1,0,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,10',Associ,Associ,1,1,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,18',Associ,Associ,1,2,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,41',Antwerp FC,Antwerp FC,2,2,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,58',Associ,Associ,2,3,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,70',Antwerp FC,Antwerp FC,3,3,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,76',Antwerp FC,Antwerp FC,4,3,True
1962,1,1962/09/01,19:30:00,4008684,1,Antwerp FC,Associ,61,80',Antwerp FC,Antwerp FC,5,3,True
1962,1,1962/09/02,15:00:00,4008685,322,St-Truidense VV,SL,231,13',SL,SL,0,1,True
1962,1,1962/09/02,15:00:00,4008685,322,St-Truidense VV,SL,231,49',St-Truidense VV,St-Truidense VV,1,1,True
1962,1,1962/09/02,15:00:00,4008685,322,St-Truidense VV,SL,231,52',SL,SL,1,2,True
1962,1,1962/09/02,15:00:00,4008686,3,Club Brugge,Beers.,13,45',Club Brugge,Club Brugge,1,0,True
1962,1,1962/09/02,15:00:00,4008686,3,Club Brugge,Beers.,13,87',Club Brugge,Club Brugge,2,0,True
1962,1,1962/09/02,15:00:00,4008687,396,Beringen FC,BerchS,,5',Beringen FC,Beringen FC,1,0,True
1962,1,1962/09/02,15:00:00,4008687,396,Beringen FC,BerchS,,16',Beringen FC,Beringen FC,2,0,True
1962,1,1962/09/02,15:00:00,4008687,396,Beringen FC,BerchS,,43',Beringen FC,Beringen FC,3,0,True
1962,1,1962/09/02,15:00:00,4008687,396,Beringen FC,BerchS,,47',Beringen FC,Beringen FC,4,0,True
1962,1,1962/09/02,15:00:00,4008687,396,Beringen FC,BerchS,,59',BerchS,BerchS,4,1,True
1962,1,1962/09/02,15:00:00,4008687,396,Beringen FC,BerchS,,70',Beringen FC,Beringen FC,5,1,True
1962,1,1962/09/02,15:00:00,4008687,396,Beringen FC,BerchS,,85',BerchS,BerchS,5,2,True
1962,1,1962/09/02,15:00:00,4008688,9,Union SG,Cercle,12,3',Union SG,Union SG,1,0,True
1962,1,1962/09/02,15:00:00,4008688,9,Union SG,Cercle,12,40',Cercle,Cercle,1,1,True
1962,1,1962/09/02,15:00:00,4008688,9,Union SG,Cercle,12,56',Cercle,Cercle,1,2,True
1962,1,1962/09/02,15:00:00,4008688,9,Union SG,Cercle,12,84',Cercle,Cercle,1,3,True
1962,1,1962/09/02,15:00:00,4008689,244,Olymp. Charleroi,DAR,2,24',DAR,DAR,0,1,True
1962,1,1962/09/02,15:00:00,4008689,244,Olymp. Charleroi,DAR,2,87',DAR,DAR,0,2,True
1962,1,1962/09/02,15:00:00,4008690,16,RFC Luik,Lierse,30,10',RFC Luik,RFC Luik,1,0,True
1962,1,1962/09/02,15:00:00,4008690,16,RFC Luik,Lierse,30,24',RFC Luik,RFC Luik,2,0,True
1962,1,1962/09/02,15:00:00,4008690,16,RFC Luik,Lierse,30,46',RFC Luik,RFC Luik,3,0,True
1962,1,1962/09/02,15:00:00,4008690,16,RFC Luik,Lierse,30,55',RFC Luik,RFC Luik,4,0,True
1962,1,1962/09/02,15:00:00,4008690,16,RFC Luik,Lierse,30,86',RFC Luik,RFC Luik,5,0,True
1961,1,1961/09/02,19:30:00,4008443,7,ARA Gent,DAR,2,18',ARA Gent,ARA Gent,1,0,True
1961,1,1961/09/02,19:30:00,4008443,7,ARA Gent,DAR,2,28',DAR,DAR,1,1,True
1961,1,1961/09/02,19:30:00,4008443,7,ARA Gent,DAR,2,45',ARA Gent,ARA Gent,2,1,True
1961,1,1961/09/02,19:30:00,4008443,7,ARA Gent,DAR,2,83',DAR,DAR,2,2,True
1961,1,1961/09/03,15:00:00,4008444,16,Standard Luik,Beers.,13,15',Beers.,Beers.,0,1,True
1961,1,1961/09/03,15:00:00,4008444,16,Standard Luik,Beers.,13,49',Standard Luik,Standard Luik,1,1,True
1961,1,1961/09/03,15:00:00,4008445,4079,Lierse SK,Aalst,90,10',Lierse SK,Lierse SK,1,0,True
1961,1,1961/09/03,15:00:00,4008445,4079,Lierse SK,Aalst,90,17',Aalst,Aalst,1,1,True
1961,1,1961/09/03,15:00:00,4008445,4079,Lierse SK,Aalst,90,27',Aalst,Aalst,1,2,True
1961,1,1961/09/03,15:00:00,4008445,4079,Lierse SK,Aalst,90,72',Aalst,Aalst,1,3,True
1961,1,1961/09/03,15:00:00,4008445,4079,Lierse SK,Aalst,90,75',Lierse SK,Lierse SK,2,3,True
1961,1,1961/09/03,15:00:00,4008446,35,RSC Anderlecht,Waters,410,47',RSC Anderlecht,RSC Anderlecht,1,0,True
1961,1,1961/09/03,15:00:00,4008446,35,RSC Anderlecht,Waters,410,56',RSC Anderlecht,RSC Anderlecht,2,0,True
1961,1,1961/09/03,15:00:00,4008446,35,RSC Anderlecht,Waters,410,60',RSC Anderlecht,RSC Anderlecht,3,0,True
1961,1,1961/09/03,15:00:00,4008446,35,RSC Anderlecht,Waters,410,64',RSC Anderlecht,RSC Anderlecht,4,0,True
1961,1,1961/09/03,15:00:00,4008446,35,RSC Anderlecht,Waters,410,69',RSC Anderlecht,RSC Anderlecht,5,0,True
1961,1,1961/09/03,15:00:00,4008446,35,RSC Anderlecht,Waters,410,73',Waters,Waters,5,1,True
1961,1,1961/09/03,15:00:00,4008446,35,RSC Anderlecht,Waters,410,78',RSC Anderlecht,RSC Anderlecht,6,1,True
1961,1,1961/09/03,15:00:00,4008447,1,Antwerp FC,RFCL,,37',RFCL,RFCL,0,1,True
1961,1,1961/09/03,15:00:00,4008447,1,Antwerp FC,RFCL,,48',Antwerp FC,Antwerp FC,1,1,True
1961,1,1961/09/03,15:00:00,4008447,1,Antwerp FC,RFCL,,81',Antwerp FC,Antwerp FC,2,1,True
1961,1,1961/09/03,15:00:00,4008447,1,Antwerp FC,RFCL,,88',Antwerp FC,Antwerp FC,3,1,True
1961,1,1961/09/03,15:00:00,4008448,12,Cercle Brugge,Diest,41,30',Diest,Diest,0,1,True
1961,1,1961/09/03,15:00:00,4008448,12,Cercle Brugge,Diest,41,36',Cercle Brugge,Cercle Brugge,1,1,True
1961,1,1961/09/03,15:00:00,4008448,12,Cercle Brugge,Diest,41,64',Cercle Brugge,Cercle Brugge,2,1,True
1961,1,1961/09/03,15:00:00,4008448,12,Cercle Brugge,Diest,41,65',Cercle Brugge,Cercle Brugge,3,1,True
1961,1,1961/09/03,15:00:00,4008449,9,Union SG,FCB,253,20',Union SG,Union SG,1,0,True
1961,1,1961/09/03,15:00:00,4008449,9,Union SG,FCB,253,51',FCB,FCB,1,1,True
1961,1,1961/09/03,15:00:00,4008449,9,Union SG,FCB,253,80',FCB,FCB,1,2,True
1961,1,1961/09/03,15:00:00,4008450,322,St-Truidense VV,Olympi,244,24',St-Truidense VV,St-Truidense VV,1,0,True
1961,1,1961/09/03,15:00:00,4008450,322,St-Truidense VV,Olympi,244,80',St-Truidense VV,St-Truidense VV,2,0,True
1961,1,1961/09/03,15:00:00,4008450,322,St-Truidense VV,Olympi,244,83',St-Truidense VV,St-Truidense VV,3,0,True
1960,1,1960/09/04,15:00:00,4008205,244,Olymp. Charleroi,RSCA,35,30',RSCA,RSCA,0,1,True
1960,1,1960/09/04,15:00:00,4008205,244,Olymp. Charleroi,RSCA,35,37',RSCA,RSCA,0,2,True
1960,1,1960/09/04,15:00:00,4008205,244,Olymp. Charleroi,RSCA,35,52',RSCA,RSCA,0,3,True
1960,1,1960/09/04,15:00:00,4008205,244,Olymp. Charleroi,RSCA,35,59',RSCA,RSCA,0,4,True
1960,1,1960/09/04,15:00:00,4008205,244,Olymp. Charleroi,RSCA,35,69',RSCA,RSCA,0,5,True
1960,1,1960/09/04,15:00:00,4008205,244,Olymp. Charleroi,RSCA,35,75',RSCA,RSCA,0,6,True
1960,1,1960/09/04,15:00:00,4008205,244,Olymp. Charleroi,RSCA,35,79',RSCA,RSCA,0,7,True
1960,1,1960/09/04,15:00:00,4008206,1483,Beerschot AC,Vervié,8,41',Beerschot AC,Beerschot AC,1,0,True
1960,1,1960/09/04,15:00:00,4008207,3,Club Brugge,RUSG,,10',RUSG,RUSG,0,1,True
1960,1,1960/09/04,15:00:00,4008207,3,Club Brugge,RUSG,,20',Club Brugge,Club Brugge,1,1,True
1960,1,1960/09/04,15:00:00,4008207,3,Club Brugge,RUSG,,36',RUSG,RUSG,1,2,True
1960,1,1960/09/04,15:00:00,4008209,16,RFC Luik,Associ,61,27',Associ,Associ,0,1,True
1960,1,1960/09/04,15:00:00,4008209,16,RFC Luik,Associ,61,57',RFC Luik,RFC Luik,1,1,True
1960,1,1960/09/04,15:00:00,4008209,16,RFC Luik,Associ,61,72',RFC Luik,RFC Luik,2,1,True
1960,1,1960/09/04,15:00:00,4008210,410,Waterschei THOR,Lierse,30,21',Waterschei THOR,Waterschei THOR,1,0,True
1960,1,1960/09/04,15:00:00,4008210,410,Waterschei THOR,Lierse,30,30',Waterschei THOR,Waterschei THOR,2,0,True
1960,1,1960/09/04,15:00:00,4008210,410,Waterschei THOR,Lierse,30,43',Waterschei THOR,Waterschei THOR,3,0,True
1960,1,1960/09/04,15:00:00,4008210,410,Waterschei THOR,Lierse,30,59',Waterschei THOR,Waterschei THOR,4,0,True
1960,1,1960/09/04,15:00:00,4008210,410,Waterschei THOR,Lierse,30,73',Waterschei THOR,Waterschei THOR,5,0,True
1960,1,1960/09/04,15:00:00,4008203,322,St-Truidense VV,SL,231,14',SL,SL,0,1,True
1960,1,1960/09/04,15:00:00,4008203,322,St-Truidense VV,SL,231,79',SL,SL,0,2,True
1960,1,1960/09/04,15:00:00,4008204,90,Eendracht Aalst,RAFC,2449,2',RAFC,RAFC,0,1,True
1960,1,1960/09/04,15:00:00,4008204,90,Eendracht Aalst,RAFC,2449,18',Eendracht Aalst,Eendracht Aalst,1,1,True
1960,1,1960/09/04,15:00:00,4008204,90,Eendracht Aalst,RAFC,2449,26',Eendracht Aalst,Eendracht Aalst,2,1,True
1960,1,1960/09/04,15:00:00,4008204,90,Eendracht Aalst,RAFC,2449,62',RAFC,RAFC,2,2,True
1960,1,1960/09/04,15:00:00,4008204,90,Eendracht Aalst,RAFC,2449,63',Eendracht Aalst,Eendracht Aalst,3,2,True
